account_value,date
9760.06444579492,2023-03-25 18:00:00
9760.06444579492,2023-03-25 18:05:00
9760.06444579492,2023-03-25 18:10:00
9760.06444579492,2023-03-25 18:15:00
9760.06444579492,2023-03-25 18:20:00
9766.494267572265,2023-03-25 18:25:00
9766.494267572265,2023-03-25 18:30:00
9788.99864379297,2023-03-25 18:35:00
9788.99864379297,2023-03-25 18:40:00
9788.99864379297,2023-03-25 18:45:00
9788.99864379297,2023-03-25 18:50:00
9788.99864379297,2023-03-25 18:55:00
9793.28519164453,2023-03-25 19:00:00
9793.28519164453,2023-03-25 19:05:00
9793.28519164453,2023-03-25 19:10:00
9760.06444579492,2023-03-25 19:15:00
9760.06444579492,2023-03-25 19:20:00
9730.058610833985,2023-03-25 19:25:00
9713.984056390625,2023-03-25 19:30:00
9713.984056390625,2023-03-25 19:35:00
9826.50593749414,2023-03-25 19:40:00
9849.010313714844,2023-03-25 19:45:00
9849.010313714844,2023-03-25 19:50:00
9849.010313714844,2023-03-25 19:55:00
9849.010313714844,2023-03-25 20:00:00
9858.655046380858,2023-03-25 20:05:00
9858.655046380858,2023-03-25 20:10:00
9858.655046380858,2023-03-25 20:15:00
9858.655046380858,2023-03-25 20:20:00
9879.016148675782,2023-03-25 20:25:00
9879.016148675782,2023-03-25 20:30:00
9975.463475335937,2023-03-25 20:35:00
10025.830412591797,2023-03-25 20:40:00
10000.111125482423,2023-03-25 20:45:00
10063.337706292969,2023-03-25 20:50:00
10031.18859740625,2023-03-25 20:55:00
10029.045323480468,2023-03-25 21:00:00
9990.466392816406,2023-03-25 21:05:00
9969.033653558594,2023-03-25 21:10:00
9980.82166015039,2023-03-25 21:15:00
9956.174010003906,2023-03-25 21:20:00
9964.74710570703,2023-03-25 21:25:00
9984.036571039062,2023-03-25 21:30:00
9984.036571039062,2023-03-25 21:35:00
9984.036571039062,2023-03-25 21:40:00
9984.036571039062,2023-03-25 21:45:00
9999.039488519531,2023-03-25 21:50:00
9995.82457763086,2023-03-25 21:55:00
10007.612584222656,2023-03-25 22:00:00
10007.612584222656,2023-03-25 22:05:00
9988.323118890625,2023-03-25 22:10:00
10022.615501703125,2023-03-25 22:15:00
10018.328953851562,2023-03-25 22:20:00
9999.039488519531,2023-03-25 22:25:00
9956.174010003906,2023-03-25 22:30:00
9958.317283929688,2023-03-25 22:35:00
9967.962016595704,2023-03-25 22:40:00
9964.74710570703,2023-03-25 22:45:00
9972.248564447265,2023-03-25 22:50:00
9999.039488519531,2023-03-25 22:55:00
9999.039488519531,2023-03-25 23:00:00
9997.967851556641,2023-03-25 23:05:00
9997.967851556641,2023-03-25 23:10:00
9997.967851556641,2023-03-25 23:15:00
9993.681303705078,2023-03-25 23:20:00
9993.681303705078,2023-03-25 23:25:00
9993.681303705078,2023-03-25 23:30:00
9993.681303705078,2023-03-25 23:35:00
9993.681303705078,2023-03-25 23:40:00
9993.681303705078,2023-03-25 23:45:00
9993.681303705078,2023-03-25 23:50:00
10001.18276244531,2023-03-25 23:55:00
10001.18276244531,2023-03-26 00:00:00
10001.18276244531,2023-03-26 00:05:00
10025.830412591797,2023-03-26 00:10:00
10029.045323480468,2023-03-26 00:15:00
10029.045323480468,2023-03-26 00:20:00
10029.045323480468,2023-03-26 00:25:00
10029.045323480468,2023-03-26 00:30:00
10066.552617181642,2023-03-26 00:35:00
10137.280656732422,2023-03-26 00:40:00
10138.352293695312,2023-03-26 00:45:00
10138.352293695312,2023-03-26 00:50:00
10138.352293695312,2023-03-26 00:55:00
10138.352293695312,2023-03-26 01:00:00
10095.486815179687,2023-03-26 01:05:00
